LTG_ID,LTG_START,LTG_ZIEL,WIDERSTAND_R_SUM_OHM,REAKTANZ_X_SUM_OHM,NENNSTROM_MIN_A,ERSCHL_STROM_SUM_A,LAENGE_SUM_KM,BAUJAHR_MIN,QUERSCHNITT_MIN_MM2
DX6A,SA-000028,ON-002921,0.0002,0.0001,319,0.0027,0.0010,,150
DY01,UW-009063,SA-012736,3.9922,2.2128,285,48.4956,18.0170,,120
DY02,UW-009063,SA-012736,3.9869,2.1979,285,47.9698,17.8670,1986,120
DY03,UW-009063,SA-012736,4.2353,2.3275,285,50.6953,18.9080,1986,120
DY07,UW-009063,SA-013837,3.9129,2.0166,285,41.6128,16.0350,1982,120
DY09,UW-009063,SA-013837,4.3385,2.3381,285,50.1312,18.8750,1983,120
DY0A,UW-009063,ON-022435,0.7710,0.9896,535,38.5944,9.8960,2002,400
DY11,SA-010740,SA-013165,2.4717,1.2575,285,25.6688,9.9600,1983,120
DY12,SA-013165,SA-013837,3.0069,1.5440,285,31.8049,12.2760,1983,120
DY13,SA-013165,SA-013968,2.1682,1.1536,285,24.4731,9.2740,1983,120
DY14,SA-013165,SA-013968,0.8480,0.4441,285,9.3007,3.5530,1983,120
DY15,SA-013165,SA-014407,2.3385,1.1932,285,24.4617,9.4730,1983,120
DY21,UW-009063,SA-010740,0.9193,0.5034,285,10.9262,4.0830,1986,120
DY22,UW-009063,SA-010740,0.9069,0.5324,319,12.1654,4.4080,1990,150
DY23,UW-009063,SA-010740,1.0077,0.5915,319,13.5173,4.8980,1990,150
DY24,UW-009063,SA-010740,1.7757,1.0431,319,23.8227,8.6310,1988,150
DY25,SA-010740,ON-021315,0.4074,0.3650,417,10.7646,3.2620,2000,240
DY41,UW-009063,SA-013968,2.8311,1.4795,285,30.9099,11.8220,1984,120
DY42,SA-013968,SA-013837,2.1041,1.1096,285,23.3799,8.8990,1984,120
DZ01,SA-013035,SA-011348,3.6114,1.9142,285,40.4801,15.3690,1986,120
DZ11,SA-010697,SA-013035,1.8818,1.1049,319,25.2335,9.1430,1989,150
DZ14,SA-010697,SA-013035,1.3809,0.7958,285,17.9362,6.5500,1984,120
DZ15,SA-010697,SA-011348,1.6265,0.9546,319,21.8028,7.9000,1992,150
DZ17,SA-010697,SA-016541,1.7235,0.9628,285,21.2088,7.8520,1988,120
DZ21,SA-013837,SA-011348,3.1690,1.6777,285,35.4552,13.4690,1984,120
DZ31,SA-009845,SA-011348,2.7042,1.3884,285,28.5588,11.0270,1984,120
DZ3A,SA-009845,ON-024235,0.7175,0.4212,319,9.6209,3.4860,2001,150
DZ41,SA-009845,SA-013837,3.9070,1.9698,285,39.8765,15.5530,1983,120
DZ43,SA-011348,ON-002199,2.0572,1.0606,285,21.9187,8.4420,1983,120
DZ51,SA-013859,SA-011348,3.1989,1.6785,285,35.1874,13.4300,1984,120
EA0A,UW-021184,ON-101109,0.0001,0.0001,471,0.0035,0.0010,,
EA0B,UW-021184,ON-101109,0.0002,0.0001,319,0.0027,0.0010,,150
EA0C,UW-021184,ON-101109,0.0002,0.0001,319,0.0027,0.0010,,150
EA0D,UW-021184,ON-101111,0.0001,0.0001,471,0.0035,0.0010,,
EA0E,UW-021184,ON-101109,0.0002,0.0001,319,0.0027,0.0010,,150
EA0F,UW-021184,ON-000307,0.0002,0.0001,319,0.0027,0.0010,,150
EB05,UW-006157,ON-021252,0.0912,0.0817,417,2.4090,0.7300,1999,240
EB0A,UW-006157,ON-022215,0.4508,0.4038,417,11.9064,3.6080,2002,240
EB0B,UW-006157,ON-000320,0.0002,0.0001,319,0.0027,0.0010,,150
EB0C,UW-006157,ON-024169,0.1613,0.2911,692,16.1563,3.1680,2011,630
EB0D,ON-024169,ON-024012,0.2572,0.2827,471,9.2077,2.5720,2011,
EB0K,UW-006157,ON-001681,0.4734,0.7295,609,34.1484,7.7610,,500
EB0L,SA-013158,ON-000824,0.0002,0.0001,319,0.0027,0.0010,,150
EB0M,UW-006157,ON-003708,0.0002,0.0001,319,0.0027,0.0010,,150
EB14,SA-012092,SA-020412,0.8812,0.4893,285,10.7325,3.9840,1983,120
EB17,UW-006157,SA-012092,3.5614,2.1583,285,50.6449,17.9950,1988,120
EB18,SA-012092,SA-019778,1.8709,1.0987,319,25.0821,9.0880,1991,150
EB25,UW-006157,SA-015309,1.5276,1.3680,417,40.3788,12.2360,1986,240
EB26,SA-015309,SA-017189,2.8109,1.8711,285,50.3188,16.2520,1985,120
EB31,SA-014599,SA-014598,2.0345,1.0454,285,21.5274,8.3080,1984,120
EB32,SA-014276,SA-014598,1.5521,0.7856,285,15.9671,6.2130,1984,120
EB33,SA-014598,SA-013685,1.9291,1.0083,285,21.0643,8.0560,1983,120
EB34,UW-006157,SA-014598,2.3795,1.3013,285,28.2251,10.5520,1985,120
EB35,UW-006157,SA-014598,3.1617,1.7980,285,40.1770,14.7540,1985,120
EB36,UW-006157,SA-014598,0.6586,0.8450,535,32.9550,8.4500,2011,400
EB38,SA-014598,SA-013685,2.2793,1.2296,285,26.3824,9.9280,1983,120
EB39,SA-014598,ON-100141,0.4780,0.2807,319,6.4085,2.3220,,150
EB3A,SA-014598,ON-101417,0.0002,0.0001,319,0.0027,0.0010,,150
EB41,SA-014598,SA-014599,2.9044,1.5290,285,32.1537,12.2500,1985,120
EB42,SA-014599,SA-000014,1.7616,1.0271,285,23.3508,8.4850,1982,120
EB43,SA-014599,SA-013158,3.0804,1.5494,285,31.3101,12.2270,1984,120
EB50,UW-006157,SA-020412,1.6789,1.1164,319,28.0743,9.5050,1985,150
EB52,UW-006157,SA-020412,2.1608,1.2617,285,28.7282,10.4320,1983,120
EB58,SA-020412,SA-014276,1.9478,1.0694,285,23.2548,8.6790,1984,120
EB7A,SA-013685,ON-101267,0.2500,0.2240,417,6.6000,2.0000,,240
EB97,UW-006157,SA-000014,3.4299,2.0280,319,46.6459,16.8150,1987,150
EB98,UW-006157,SA-000014,1.5164,1.3582,417,40.0785,12.1450,1986,240
EC01,UW-007468,SA-012092,2.9727,1.7578,319,40.3735,14.5660,1988,150
EC02,UW-007468,ON-018724,0.5425,0.3183,319,7.2774,2.6370,1989,150
EC03,UW-007468,ON-023044,1.2613,0.7635,285,17.9160,6.3650,1986,120
EC05,UW-007468,SA-020108,4.9612,2.8258,285,63.1481,23.1780,1985,120
EC06,UW-007468,SA-020108,2.6031,1.4983,285,33.7585,12.3330,1984,120
EC07,UW-007468,SA-012092,2.7568,1.7816,285,44.0416,15.0330,1983,120
EC08,UW-007468,SA-020108,2.2335,1.2049,285,25.8552,9.7300,1984,120
EC09,UW-007468,ON-026710,2.8742,1.6123,285,35.6716,13.1780,1983,120
EC0A,SA-012092,ON-024001,0.3648,0.1482,251,2.5991,1.1400,2004,95
EC17,ON-019658,UW-012856,0.0653,0.0383,319,0.8749,0.3170,1992,150
EC22,UW-007468,SA-014276,2.9911,1.6961,285,37.7938,13.8980,1984,120
EC31,UW-007468,ON-024826,0.5530,0.4954,417,14.6091,4.4270,1998,240
EC32,UW-007468,ON-024826,0.5523,0.4946,417,14.5860,4.4200,1998,240
EC51,UW-007468,SA-020412,1.1609,1.0397,417,30.6834,9.2980,1983,240
ED01,UW-002818,SA-017901,1.7192,1.0655,319,25.4230,8.9270,1988,150
ED02,UW-002818,SA-017901,1.0346,0.6810,285,16.9881,5.7800,1989,120
ED03,UW-002818,SA-017901,1.5300,0.8969,285,20.4933,7.4290,1989,120
ED04,UW-002818,SA-017901,1.6241,0.8728,285,18.6772,7.0420,1983,120
ED07,SA-017901,SA-014596,5.4620,3.1160,285,69.7366,25.5770,1985,120
ED08,SA-017901,SA-014596,2.9561,1.5683,285,33.2022,12.5990,1984,120
ED0A,UW-002818,ON-022366,0.2658,0.1561,319,3.5631,1.2910,2007,150
ED11,UW-002818,ON-022388,1.0829,0.3317,172,7.5237,2.4850,1966,150
ED12,UW-002818,ON-022389,1.0820,0.3316,172,7.5227,2.4850,1968,150
ED16,UW-002818,SA-019213,1.8530,1.0878,319,24.8393,9.0000,1990,150
ED31,UW-002818,UW-000008,2.9999,2.2278,319,59.9301,19.3440,1990,150
ED32,UW-002818,UW-000008,2.9494,1.7864,319,41.8810,14.8930,1989,150
ED34,UW-000008,SA-019213,2.8286,1.6603,319,37.9313,13.7440,1990,150
ED35,SA-019213,UW-000008,2.8658,1.7252,319,40.2464,14.3650,1990,150
ED36,UW-000008,ON-100555,0.6101,0.5466,417,16.1238,4.8860,,240
ED37,UW-002818,UW-000008,1.8455,1.6530,417,48.7773,14.7810,1993,240
ED38,UW-000008,ON-026622,1.4720,0.8999,285,21.3573,7.5140,1983,120
ED39,SA-019735,UW-000008,4.2693,2.4337,285,54.4686,19.9790,1987,120
ED51,UW-002818,ON-021506,0.3003,0.3815,319,14.8218,3.8100,2000,150
ED61,SA-017901,SA-019350,3.0258,1.7764,319,40.5623,14.6970,1989,150
ED62,SA-017901,SA-019350,2.3638,1.2177,285,25.1197,9.6820,1983,120
ED65,SA-019350,SA-019735,2.2079,1.1334,285,23.3529,9.0140,1983,120
ED72,UW-002818,SA-019735,1.4558,1.3040,417,38.4780,11.6600,1986,240
EE01,UW-007467,SA-020106,0.8886,0.5097,285,11.4607,4.1930,1985,120
EE02,UW-007467,SA-020106,0.6597,0.3869,319,8.8506,3.2070,1992,150
EE03,UW-007467,SA-020106,0.8764,0.5058,285,11.4433,4.1750,1986,120
EE04,UW-007467,SA-020106,1.4801,0.8326,285,18.4662,6.8130,1985,120
EE05,SA-020106,ON-021237,0.4972,0.2862,285,6.4555,2.3580,1988,120
EE06,SA-020106,ON-027344,0.7095,0.3709,285,7.7587,2.9660,1985,120
EE0B,UW-007467,ON-002537,0.0002,0.0001,319,0.0027,0.0010,,150
EE21,SA-022312,SA-014277,0.6887,0.6168,417,18.2061,5.5170,1984,240
EE23,SA-014278,SA-014277,3.6160,2.1144,285,48.1311,17.4700,1984,120
EE24,SA-011068,SA-022312,2.2585,1.3254,319,30.2942,10.9770,1990,150
EE27,SA-019735,SA-019735,4.1191,2.3777,285,53.7000,19.5935,1985,120
EE28,SA-011068,SA-000029,2.1741,1.1215,285,23.1909,8.9295,1984,120
EE34,UW-007467,SA-022312,3.5357,2.0815,319,47.6539,17.2380,1989,150
EE35,UW-007467,SA-022312,1.0274,0.9201,417,27.1458,8.2260,1990,240
EE36,UW-007467,SA-022312,2.6087,1.7868,285,45.8470,15.2700,1987,120
EE41,SA-022312,ON-002785,0.4241,0.2488,319,5.6877,2.0610,1988,150
EE42,SA-014278,ON-002785,2.0108,1.0645,285,22.5151,8.5520,1983,120
EE43,UW-007467,SA-014278,4.4104,2.5419,285,57.2975,20.9230,1984,120
EE44,UW-007467,SA-014278,2.3687,1.3825,285,31.4643,11.4270,1984,120
EE51,UW-007467,SA-019736,1.5116,0.7961,285,16.7408,6.3770,1985,120
EE52,SA-019736,UW-007467,1.4227,1.0925,285,29.9756,9.5390,1985,120
EE53,SA-019736,UW-007467,3.1697,1.7941,285,39.9365,14.6970,1987,120
EE54,SA-019736,SA-019350,2.1021,1.1859,285,26.3357,9.7060,1985,120
EE62,UW-007467,SA-019215,2.6635,1.4120,285,29.8755,11.3410,1985,120
EE63,SA-019215,SA-019350,1.7921,1.0523,319,24.0250,8.7050,1989,150
EE66,SA-019215,SA-019350,3.5036,2.0237,285,45.6797,16.6650,1986,120
EE74,SA-022312,SA-019735,3.0161,1.6755,285,36.7487,13.6410,1986,120
EE75,UW-007467,SA-019735,1.5254,1.3660,417,40.3029,12.2130,1986,240
EE76,SA-022312,SA-000029,1.2581,0.7045,285,15.5434,5.7490,1987,120
EE81,ON-022907,ON-002785,0.1254,0.0736,319,1.6808,0.6090,,150
EF02,UW-000833,SA-006432,0.3953,0.2323,319,5.3070,1.9230,1990,150
EF03,UW-000833,ON-017614,4.2665,2.4363,285,54.5361,19.9950,1985,120
EF05,UW-000833,SA-006432,0.3233,0.1895,319,4.3382,1.5720,1994,150
EF06,UW-000833,SA-006432,0.4369,0.2563,319,5.8617,2.1240,1988,150
EF0A,UW-000833,ON-000029,0.2466,0.3803,609,17.8244,4.0510,,500
EF0B,UW-000833,ON-014945,0.1945,0.2499,535,9.7461,2.4990,,400
EF0C,UW-000833,ON-014945,0.1946,0.2499,535,9.7461,2.4990,,400
EF10,UW-000833,SA-017198,1.1165,0.9998,417,29.5020,8.9400,1985,240
EF12,UW-000833,SA-017198,3.1798,1.8109,285,40.5119,14.8670,1985,120
EF13,UW-000833,SA-017198,0.6519,0.8361,535,32.6079,8.3610,,400
EF15,SA-014069,SA-017198,2.7242,1.5802,285,35.7635,13.0250,1982,120
EF23,SA-006432,SA-011068,1.6957,0.9954,319,22.7385,8.2390,1994,150
EF24,SA-022211,SA-011068,1.9588,1.0378,285,21.9380,8.3310,1987,120
EF31,SA-022211,SA-014277,3.2628,1.7719,285,38.1847,14.3270,1987,120
EF32,SA-022211,SA-014277,2.1891,1.9599,417,57.8589,17.5330,1986,240
EF40,UW-000833,SA-017038,1.9172,1.7167,417,50.6781,15.3570,1982,240
EF42,SA-019214,SA-017038,2.8145,1.6520,319,37.7405,13.6750,1988,150
EF52,UW-000833,SA-014069,1.8562,1.6583,319,48.8824,14.8240,1985,150
EF62,UW-000833,SA-019214,3.2766,1.9051,285,43.2082,15.7190,1985,120
EF63,UW-000833,SA-019214,2.6898,1.5792,319,36.0606,13.0660,1988,150
EF80,UW-000833,SA-022211,0.7050,0.4140,319,9.4606,3.4280,1990,150
EF81,UW-000833,SA-022211,0.8892,0.5218,319,11.9252,4.3210,1986,150
EF82,UW-000833,SA-022211,0.1542,0.1979,535,7.7181,1.9790,2007,400
EF87,SA-022211,SA-006432,0.1519,0.1361,417,4.0194,1.2180,1994,240
EN05,UW-021184,ON-021279,0.0076,0.0082,471,0.2712,0.0760,1999,300
EN0A,UW-021184,ON-101268,0.0002,0.0001,319,0.0027,0.0010,,150
EN0B,UW-021184,ON-101269,0.0002,0.0001,319,0.0027,0.0010,,150
EN0C,UW-021184,ON-000191,0.0002,0.0001,319,0.0027,0.0010,,150
EN11,UW-021184,UW-007468,1.9692,2.5293,535,98.6427,25.2930,,400
EN12,UW-021184,SA-020108,3.1284,1.7762,285,39.6221,14.5620,1987,120
EN13,UW-021184,SA-013685,0.9962,1.2793,535,49.8927,12.7930,,400
EN14,UW-021184,SA-013685,0.7661,0.9839,535,38.3721,9.8390,,400
EN21,UW-021184,SA-014276,1.0821,1.3902,535,54.2178,13.9020,,400
EN73,SA-013685,SA-014276,0.6599,0.8477,535,33.0603,8.4770,,400
EP0A,UW-006157,ON-000197,0.0002,0.0001,319,0.0027,0.0010,,150
EV04,SA-011704,UW-012507,2.5207,1.4441,285,32.4255,11.8700,1984,120
EV0A,UW-012507,ON-022467,0.7911,0.7088,417,20.8857,6.3290,2000,240
EV11,UW-012507,SA-018517,1.0348,0.6073,319,13.8791,5.0290,1990,150
EV12,UW-012507,SA-018517,1.2833,0.7402,285,16.6987,6.0950,1986,120
EV41,UW-012507,SA-017038,0.6199,0.5550,417,16.3779,4.9630,2001,240
EV42,UW-012507,SA-017038,1.5686,0.8299,285,17.5220,6.6590,1983,120
EV43,SA-017038,UW-000008,2.1254,1.2010,285,26.7160,9.8390,1984,120
EV44,SA-017038,ON-002925,1.5831,0.8954,285,19.9269,7.3350,1988,120
EV48,UW-012507,SA-017038,1.6256,0.9110,285,20.1431,7.4450,1983,120
EV55,UW-012507,SA-014069,2.9335,1.6846,285,37.8853,13.8550,1984,120
EV61,SA-013266,SA-018517,1.5959,1.0460,285,26.0732,8.8590,1984,120
EV62,ON-023816,ON-002976,0.1464,0.0859,319,1.9649,0.7120,,150
EV63,UW-012507,SA-013266,1.2234,0.9549,285,26.5052,8.3510,1983,120
EV64,ON-002976,SA-013266,0.6948,0.3930,285,8.7805,3.2300,1983,120
EV65,UW-000008,SA-013266,2.6155,1.5969,319,37.6383,13.3280,1989,150
EV66,UW-012507,ON-002976,1.5538,0.9124,319,20.8370,7.5500,1990,150
EV67,SA-013266,UW-000008,3.3392,1.7875,285,38.1324,14.4040,1983,120
EZ0A,UW-016406,ON-000301,0.0002,0.0001,319,0.0027,0.0010,,150
EZ0B,UW-016406,ON-000495,0.4464,0.3998,417,11.7942,3.5740,,240
EZ11,SA-019778,SA-014595,1.9196,1.0602,285,23.1784,8.6250,1985,120
EZ12,SA-019778,SA-014596,3.4423,1.9059,285,41.7223,15.5090,1983,120
EZ21,SA-020107,SA-015309,2.0394,1.1802,285,26.6804,9.7260,1988,120
EZ22,SA-015309,SA-014595,0.9571,0.8569,417,25.2978,7.6660,1986,240
EZ23,SA-020107,SA-015309,1.8278,0.9959,285,21.5371,8.0660,1986,120
EZ31,UW-016406,SA-014595,2.0869,1.0665,285,21.8635,8.4620,1985,120
EZ32,UW-016406,SA-014595,2.1701,1.1909,285,25.8919,9.6640,1985,120
EZ35,SA-014595,ON-023597,0.9031,0.5163,285,11.5827,4.2440,1985,120
EZ41,SA-014596,UW-016406,1.3570,1.1909,285,39.2417,11.1320,1985,120
EZ51,SA-015310,UW-016406,2.0192,1.8083,417,53.3511,16.1670,,240
EZ52,UW-016406,SA-015310,0.9984,0.8944,417,26.3868,7.9960,1999,240
EZ53,SA-013266,SA-015310,2.3972,1.4004,285,31.8645,11.5700,1986,120
EZ54,SA-020954,SA-015310,2.0618,1.2029,285,27.3649,9.9400,1986,120
EZ55,SA-015310,SA-020954,2.0764,1.1659,285,25.8233,9.5360,1983,120
EZ56,SA-015310,ON-026622,1.5570,0.7827,285,15.8152,6.1770,1986,120
EZ61,UW-016406,SA-018797,2.6144,1.4917,285,33.3765,12.2410,1987,120
EZ63,UW-016406,ON-021565,0.5290,0.4738,417,13.9755,4.2350,2001,240
EZ65,SA-020954,SA-018797,1.9774,1.1605,319,26.5192,9.6090,1990,150
EZ66,SA-018797,ON-019168,0.6511,0.3821,319,8.7321,3.1640,1990,150
EZ71,UW-016406,SA-020107,3.3534,1.8834,285,41.6924,15.3960,1987,120
EZ72,UW-016406,SA-020107,1.9560,1.2036,319,28.5802,10.0740,1988,150
EZ77,SA-020107,SA-014871,1.4425,0.7400,285,15.1994,5.8720,1986,120
EZ78,SA-020107,SA-014871,1.7920,1.0427,285,23.6784,8.6110,1985,120
EZ81,UW-016406,SA-020954,1.5611,1.3981,417,41.2566,12.5020,1995,240
EZ84,SA-020954,SA-013266,1.9819,1.1551,285,26.2409,9.5370,1983,120
LA11,UW-001616,SA-007180,0.8176,0.4789,285,10.9243,3.9620,1985,120
LA12,UW-001616,SA-007180,1.2360,0.7043,285,15.7554,5.7810,1983,120
LA13,UW-001616,SA-007180,1.0292,0.5831,285,13.0029,4.7830,1983,120
LA17,SA-007180,SA-013713,1.3144,0.7584,285,17.1321,6.2520,1987,120
LA18,SA-007180,SA-013713,1.6667,0.9673,285,21.9302,7.9840,1982,120
LA31,SA-013158,SA-000014,2.7054,1.4969,285,32.7728,12.1840,1983,120
LA33,SA-013158,SA-010443,2.7568,1.4374,285,29.9877,11.4820,1983,120
LA34,SA-013158,SA-010443,1.9647,1.1276,285,25.3687,9.2780,1986,120
LA41,SA-014135,SA-010443,1.1073,0.6502,319,14.8454,5.3790,1990,150
LA43,SA-014397,SA-010443,2.8127,1.5594,285,34.1520,12.6880,1985,120
LA45,SA-001577,SA-010443,5.3796,3.0776,285,69.0088,25.2780,1985,120
LA4A,SA-010443,ON-101251,0.0002,0.0001,319,0.0027,0.0010,,150
LA51,UW-001616,SA-000014,3.3329,1.9089,285,42.8652,15.6930,1983,120
LA52,UW-001616,SA-000014,1.8972,1.1062,285,25.1684,9.1450,1986,120
LA53,UW-001616,SA-000014,1.7902,1.0322,285,23.2975,8.5040,1983,120
LA57,SA-000014,SA-017189,1.5753,0.9245,319,21.1214,7.6530,1988,150
LA71,UW-001616,SA-005955,0.3400,0.3044,417,8.9826,2.7220,1988,240
LA72,UW-001616,SA-005955,0.3392,0.3037,417,8.9595,2.7150,1988,240
LA81,SA-018788,SA-005955,0.4178,0.2453,319,5.6025,2.0300,1991,150
LA82,SA-018788,SA-005955,0.6132,0.3494,285,7.8241,2.8710,1985,120
LA83,SA-005955,SA-018788,0.5888,0.3453,319,7.9008,2.8630,1989,150
LA85,SA-018788,SA-014135,0.3892,0.3482,417,10.2993,3.1210,1982,240
LB1A,SA-100077,SA-023067,0.0461,0.0412,417,1.2177,0.3690,2009,240
LB1B,UW-022583,SA-023067,0.0202,0.0181,417,0.5346,0.1620,2009,240
LB1C,UW-022583,SA-100077,0.0324,0.0290,417,0.8580,0.2600,,240
LB1D,UW-022583,SA-100077,0.0371,0.0332,417,0.9801,0.2970,,240
LB1E,UW-022583,SA-100077,0.0371,0.0332,417,0.9801,0.2970,,240
LB1F,UW-022583,SA-100077,0.0377,0.0338,417,0.9966,0.3020,,240
LB1G,UW-022583,SA-100077,0.0381,0.0341,417,1.0065,0.3050,,240
LB2A,UW-022583,SA-100456,0.2063,0.0460,671,1.7581,0.4390,,400
LB2B,UW-022583,SA-100456,0.2058,0.0459,671,1.7541,0.4380,,400
LB2D,UW-022583,SA-100456,0.2025,0.0452,671,1.7261,0.4310,,400
LB3A,UW-022583,ON-023173,0.0954,0.0213,671,0.8130,0.2030,2009,400
LB3B,UW-022583,ON-023173,0.0911,0.0203,671,0.7769,0.1940,2009,400
LB3C,ON-023173,ON-022847,0.0681,0.0465,323,0.8299,0.3530,2009,95
LB3D,ON-023173,ON-022847,0.0679,0.0464,323,0.8275,0.3520,2009,95
LB3E,ON-023173,ON-023174,0.1320,0.0902,323,1.6080,0.6840,2009,95
LB3F,ON-023173,ON-023175,0.1798,0.1230,323,2.1911,0.9320,2009,95
LB3G,ON-023174,ON-023175,0.0700,0.0479,323,0.8534,0.3630,2009,95
LC01,UW-001616,SA-021503,0.8104,0.4750,319,10.8734,3.9400,1988,150
LC02,UW-001616,SA-021503,1.1405,0.6683,319,15.3156,5.5500,1988,150
LC03,UW-001616,SA-021503,0.7498,0.4301,285,9.6749,3.5400,1986,120
LC05,UW-001616,SA-005955,0.3397,0.3043,417,8.9727,2.7190,1984,240
LC06,UW-001616,SA-005955,0.6066,0.3498,285,7.8983,2.8830,1984,120
LC15,SA-021503,SA-007180,1.1499,0.6345,285,13.8699,5.1630,1984,120
LC16,SA-021503,SA-007180,0.9130,0.5197,285,11.6245,4.2670,1986,120
LC17,SA-005955,SA-021503,0.2092,0.1874,417,5.5341,1.6770,1986,240
LC20,UW-001616,SA-017189,0.6156,0.7908,535,30.8412,7.9080,,400
LC21,UW-001616,SA-013713,0.5931,0.7618,535,29.7102,7.6180,,400
LC22,UW-001616,SA-017189,0.4016,0.5156,535,20.1084,5.1560,,400
LC23,SA-013713,SA-017189,1.5863,0.8438,285,17.9109,6.7870,1984,120
LC24,SA-013713,SA-015309,1.8120,0.9159,285,18.6222,7.2500,1984,120
LC25,SA-013713,SA-014871,2.4975,1.3059,285,27.3302,10.4470,1984,120
LE0A,UW-001911,ON-024328,0.2915,0.3172,417,11.1192,3.0320,2005,240
LE0B,UW-001911,ON-003881,0.0420,0.0457,471,1.4994,0.4200,,300
LE0C,UW-001911,ON-003882,0.0420,0.0457,471,1.4994,0.4200,,300
LE0D,UW-001911,ON-021867,0.2369,0.2977,417,11.4720,2.9620,2004,240
LE0Y,UW-001911,UW-001911,0.2059,0.1210,319,2.7600,1.0000,,150
LE0Z,UW-001911,UW-001911,0.2059,0.1210,319,2.7600,1.0000,,150
LE11,UW-001911,SA-021657,1.2950,1.1599,417,34.2342,10.3740,1987,240
LE12,UW-001911,SA-021657,1.0811,0.9682,417,28.5615,8.6550,2001,240
LE13,SA-021657,SA-014457,0.6162,0.5518,417,16.2888,4.9360,1987,240
LF02,UW-001477,SA-000020,1.0547,0.6185,319,14.1620,5.1320,1991,150
LF03,UW-001477,SA-000020,0.7115,0.4172,319,9.5564,3.4630,1991,150
LF04,UW-001477,SA-000020,0.7603,0.4462,319,10.2054,3.6980,1990,150
LF09,UW-001477,SA-012191,3.4338,2.0153,285,46.0153,16.6760,1984,120
LF21,UW-001477,SA-007280,0.8312,0.4876,319,11.1571,4.0430,1989,150
LF22,UW-001477,SA-007280,0.9484,0.5561,319,12.7357,4.6150,1992,150
LF25,SA-000020,SA-007280,0.4635,0.2716,319,6.2227,2.2550,1989,150
LF26,SA-000020,SA-007280,0.5999,0.3516,319,8.0525,2.9180,1993,150
LF91,UW-001477,ON-014156,0.3518,0.1983,285,4.4074,1.6250,1984,120
LF92,ON-026342,ON-014156,0.3706,0.1279,172,2.9093,0.9830,1987,150
LG0A,UW-020592,ON-001174,0.0125,0.0112,417,0.3300,0.1000,,240
LG12,UW-020592,SA-020326,0.0776,0.0694,417,2.0559,0.6230,1994,240
LG1A,ON-003562,SA-020326,0.0615,0.0550,417,1.6269,0.4930,1994,240
LG1C,ON-003562,SA-011108,0.0911,0.0816,417,2.4090,0.7300,1987,240
LG1D,ON-003562,SA-022292,0.0562,0.1015,692,5.6402,1.1060,2007,630
LG1E,ON-003562,SA-022292,0.0509,0.0920,692,5.1099,1.0020,2007,630
LG2A,SA-020326,SA-010495,0.0337,0.0301,417,0.8910,0.2700,,240
LG2B,SA-020326,SA-011108,0.0281,0.0165,319,0.3781,0.1370,1994,150
LG3A,SA-010495,SA-022292,0.1017,0.0912,417,2.6928,0.8160,1989,240
LG3B,SA-011108,SA-022292,0.0571,0.0509,417,1.5147,0.4590,1987,240
LG41,SA-017242,UW-020592,2.0476,1.1258,285,24.5558,9.1555,1983,120
LG61,UW-020592,SA-022292,0.0581,0.1049,692,5.8239,1.1420,2007,630
LG62,UW-020592,ON-003562,0.0076,0.0137,692,0.7648,0.1500,,630
LG63,UW-020592,ON-003562,0.0083,0.0150,692,0.8362,0.1640,,630
LH03,UW-005596,SA-007280,0.7573,0.4329,285,9.7059,3.5570,1983,120
LH04,UW-005596,SA-007280,0.5190,0.3043,319,6.9601,2.5220,1987,150
LH61,SA-017242,SA-022292,0.5525,0.5467,417,18.8621,5.0990,1987,240
LH62,UW-005596,SA-022292,1.4361,0.8715,319,21.2720,7.3210,1990,150
LH63,UW-005596,UW-020592,1.3883,0.8858,319,23.6558,7.6040,1990,150
LH81,UW-005596,SA-017242,0.3480,0.3114,417,9.1971,2.7870,1987,240
LH82,UW-005596,SA-017242,0.3068,0.2748,417,8.1081,2.4570,1988,240
LH83,SA-017242,SA-017243,0.1327,0.1189,417,3.5046,1.0620,1988,240
LH84,SA-011105,SA-017242,0.2168,0.1942,417,5.7288,1.7360,1988,240
LH91,SA-011105,SA-017243,0.0893,0.0798,417,2.3595,0.7150,1987,240
LH9A,SA-011105,ON-100670,0.3463,0.3043,319,9.6788,2.7400,,150
LI0A,UW-021286,ON-024086,0.2491,0.2891,319,10.8616,2.8470,2008,150
LI0B,UW-021286,ON-024332,0.0720,0.0423,319,0.9660,0.3500,2008,150
LI0C,UW-021286,ON-024051,0.7283,0.6984,319,23.5296,6.5680,,150
LI0D,UW-021286,ON-024052,0.7875,0.7339,319,24.1296,6.8300,,150
LI0E,UW-021286,ON-024056,0.4976,0.4430,319,13.3596,3.9600,,150
LI0F,UW-021286,ON-024071,0.3218,0.3233,417,10.1801,2.9370,,240
LI0G,UW-021286,ON-003849,0.0020,0.0012,319,0.0276,0.0100,,150
LJ01,UW-008520,UW-001727,1.5371,1.3763,417,40.6197,12.3090,1988,240
LJ04,UW-008520,UW-020592,1.2501,1.1194,417,33.0396,10.0120,1989,240
LJ05,UW-008520,SA-020326,1.2422,1.1124,417,32.8283,9.9480,1983,240
LJ0A,UW-008520,ON-021764,0.3334,0.4279,535,16.6881,4.2790,2003,400
LJ11,UW-008520,SA-014240,2.5398,1.4206,285,31.3407,11.5960,1984,120
